ticker,month,n_matches
2313,2016-04,9
2313,2016-05,5
2313,2016-06,8
2313,2016-07,12
2313,2016-09,3
2313,2016-10,6
2313,2016-11,3
2313,2017-01,2
2313,2017-02,8
2313,2017-03,7
2313,2017-04,7
2313,2017-05,6
2313,2017-06,7
2313,2017-07,9
2313,2017-08,11
2313,2017-09,9
2313,2017-10,9
2313,2017-11,13
2313,2017-12,10
2313,2018-01,9
2313,2018-02,4
2313,2018-03,11
2313,2018-04,11
2313,2018-05,12
2313,2018-06,19
2313,2018-07,9
2313,2018-08,9
2313,2018-09,7
2313,2018-10,5
2313,2018-11,6
2313,2018-12,7
2313,2019-01,4
2313,2019-02,5
2313,2019-03,4
2313,2019-04,18
2313,2019-05,2
2313,2019-06,3
2313,2019-07,11
2313,2019-08,10
2313,2019-09,18
2313,2019-10,13
2313,2019-11,10
2313,2019-12,4
2313,2020-01,5
2313,2020-02,5
2313,2020-03,6
2313,2020-04,12
2313,2020-05,10
2313,2020-06,6
2313,2020-07,4
2313,2020-08,5
2313,2020-09,7
2313,2020-10,3
2313,2020-11,7
2313,2020-12,4
2313,2021-01,8
2313,2021-02,2
2313,2021-03,6
2313,2021-04,2
2313,2021-05,6
2313,2021-06,10
2313,2021-07,17
2313,2021-08,5
2313,2021-09,2
2313,2021-10,5
2313,2021-11,3
2313,2021-12,3
2313,2022-01,4
2313,2022-02,12
2313,2022-03,15
2313,2022-04,17
2313,2022-05,14
2313,2022-06,10
2313,2022-07,9
2313,2022-08,17
2313,2022-09,7
2313,2022-10,7
2313,2022-11,3
2313,2022-12,2
2313,2023-01,2
2313,2023-02,1
2313,2023-03,3
2313,2023-04,1
2313,2023-05,4
2313,2023-06,4
2313,2023-07,7
2313,2023-08,4
2313,2023-09,31
2313,2023-10,10
2313,2023-11,35
2313,2023-12,20
2313,2024-01,12
2313,2024-02,8
2313,2024-03,9
2313,2024-04,3
2313,2024-05,5
2313,2024-06,6
2313,2024-07,14
2313,2024-08,8
2313,2024-09,12
2313,2024-10,4
2313,2024-11,2
2313,2024-12,11
2316,2015-05,5
2316,2015-06,5
2316,2015-07,2
2316,2015-08,5
2316,2015-09,4
2316,2015-10,3
2316,2015-11,2
2316,2015-12,5
2316,2016-02,1
2316,2016-03,5
2316,2016-05,1
2316,2016-06,5
2316,2016-07,4
2316,2016-08,1
2316,2017-01,3
2316,2017-02,2
2316,2017-03,1
2316,2017-04,1
2316,2017-06,1
2316,2017-07,2
2316,2017-10,2
2316,2017-12,3
2316,2018-08,1
2316,2019-01,1
2316,2019-02,2
2316,2019-03,6
2316,2019-04,6
2316,2019-05,3
2316,2019-06,2
2316,2019-07,6
2316,2019-08,5
2316,2019-09,7
2316,2019-10,13
2316,2019-11,15
2316,2019-12,11
2316,2020-01,10
2316,2020-02,23
2316,2020-03,10
2316,2020-04,4
2316,2020-05,7
2316,2020-06,12
2316,2020-07,9
2316,2020-08,4
2316,2020-09,2
2316,2020-10,4
2316,2020-11,1
2316,2021-01,4
2316,2021-02,1
2316,2021-03,2
2316,2021-04,2
2316,2021-05,2
2316,2021-06,1
2316,2021-07,5
2316,2021-08,1
2316,2021-10,1
2316,2021-11,3
2316,2021-12,6
2316,2022-02,1
2316,2022-03,2
2316,2022-04,5
2316,2022-08,2
2316,2022-11,1
2316,2023-04,1
2316,2023-05,1
2316,2023-07,2
2316,2023-08,4
2316,2023-10,3
2316,2023-11,2
2316,2023-12,1
2316,2024-01,5
2316,2024-02,1
2316,2024-03,6
2316,2024-04,4
2316,2024-05,4
2316,2024-06,10
2316,2024-07,3
2316,2024-08,5
2316,2024-09,3
2316,2024-10,13
2316,2024-11,5
2316,2024-12,2
2316,2025-01,3
2317,2015-04,7
2317,2015-05,39
2317,2015-06,64
2317,2015-07,44
2317,2015-08,68
2317,2015-09,44
2317,2015-10,54
2317,2015-11,38
2317,2015-12,38
2317,2016-01,32
2317,2016-02,34
2317,2016-03,44
2317,2016-04,30
2317,2016-05,42
2317,2016-06,24
2317,2016-07,40
2317,2016-08,27
2317,2016-09,47
2317,2016-10,25
2317,2016-11,35
2317,2016-12,28
2317,2017-01,28
2317,2017-02,48
2317,2017-03,38
2317,2017-04,49
2317,2017-05,44
2317,2017-06,63
2317,2017-07,51
2317,2017-08,33
2317,2017-09,47
2317,2017-10,41
2317,2017-11,53
2317,2017-12,59
2317,2018-01,74
2317,2018-02,41
2317,2018-03,72
2317,2018-04,77
2317,2018-05,78
2317,2018-06,65
2317,2018-07,61
2317,2018-08,48
2317,2018-09,69
2317,2018-10,61
2317,2018-11,73
2317,2018-12,73
2317,2019-01,50
2317,2019-02,32
2317,2019-03,53
2317,2019-04,121
2317,2019-05,78
2317,2019-06,48
2317,2019-07,28
2317,2019-08,30
2317,2019-09,39
2317,2019-10,34
2317,2019-11,81
2317,2019-12,34
2317,2020-01,36
2317,2020-02,47
2317,2020-03,108
2317,2020-04,37
2317,2020-05,69
2317,2020-06,46
2317,2020-07,65
2317,2020-08,45
2317,2020-09,32
2317,2020-10,21
2317,2020-11,27
2317,2020-12,56
2317,2021-01,145
2317,2021-02,59
2317,2021-03,113
2317,2021-04,53
2317,2021-05,111
2317,2021-06,60
2317,2021-07,77
2317,2021-08,54
2317,2021-09,29
2317,2021-10,57
2317,2021-11,26
2317,2021-12,29
2317,2022-01,39
2317,2022-02,32
2317,2022-03,46
2317,2022-04,24
2317,2022-05,58
2317,2022-06,48
2317,2022-07,56
2317,2022-08,46
2317,2022-09,30
2317,2022-10,41
2317,2022-11,33
2317,2022-12,37
2317,2023-01,34
2317,2023-02,24
2317,2023-03,37
2317,2023-04,29
2317,2023-05,53
2317,2023-06,48
2317,2023-07,43
2317,2023-08,41
2317,2023-09,23
2317,2023-10,55
2317,2023-11,40
2317,2023-12,25
2317,2024-01,19
2317,2024-02,18
2317,2024-03,125
2317,2024-04,93
2317,2024-05,121
2317,2024-06,138
2317,2024-07,119
2317,2024-08,123
2317,2024-09,69
2317,2024-10,71
2317,2024-11,68
2317,2024-12,67
2317,2025-01,58
2323,2015-04,1
2323,2015-06,2
2323,2015-08,5
2323,2015-09,3
2323,2015-10,2
2323,2015-11,3
2323,2015-12,1
2323,2016-01,1
2323,2016-02,1
2323,2016-06,1
2323,2017-01,1
2323,2017-02,2
2323,2017-04,2
2323,2017-06,1
2323,2017-08,1
2323,2017-09,2
2323,2017-10,1
2323,2017-12,1
2323,2018-01,4
2323,2018-02,1
2323,2018-04,10
2323,2018-05,25
2323,2018-06,28
2323,2018-07,26
2323,2018-08,16
2323,2018-09,7
2323,2018-10,16
2323,2018-11,8
2323,2018-12,6
2323,2019-01,12
2323,2019-02,8
2323,2019-03,11
2323,2019-04,6
2323,2019-05,6
2323,2019-06,4
2323,2019-07,2
2323,2019-08,3
2323,2019-09,9
2323,2019-10,3
2323,2019-11,2
2323,2020-01,1
2323,2020-02,4
2323,2020-03,6
2323,2020-04,6
2323,2020-05,11
2323,2020-06,7
2323,2020-07,13
2323,2020-08,12
2323,2020-09,7
2323,2020-10,5
2323,2020-11,3
2323,2020-12,4
2323,2021-01,15
2323,2021-02,1
2323,2021-03,8
2323,2021-04,9
2323,2021-05,9
2323,2021-06,14
2323,2021-07,14
2323,2021-08,11
2323,2021-09,7
2323,2021-10,15
2323,2021-11,10
2323,2021-12,7
2323,2022-01,16
2323,2022-02,7
2323,2022-03,18
2323,2022-04,11
2323,2022-05,7
2323,2022-06,14
2323,2022-07,10
2323,2022-08,13
2323,2022-09,9
2323,2022-10,7
2323,2022-11,7
2323,2022-12,4
2323,2023-01,3
2323,2023-02,4
2323,2023-03,8
2323,2023-04,9
2323,2023-05,6
2323,2023-06,8
2323,2023-07,8
2323,2023-08,2
2323,2023-09,1
2323,2023-10,5
2323,2023-11,6
2323,2023-12,9
2323,2024-01,5
2323,2024-02,8
2323,2024-03,11
2323,2024-04,9
2323,2024-05,19
2323,2024-06,12
2323,2024-07,12
2323,2024-08,16
2323,2024-09,11
2323,2024-10,11
2323,2024-11,11
2323,2024-12,20
2323,2025-01,9
2327,2015-05,3
2327,2015-06,6
2327,2015-08,3
2327,2015-09,6
2327,2015-10,2
2327,2016-01,1
2327,2016-03,3
2327,2016-04,2
2327,2016-06,2
2327,2016-08,1
2327,2016-09,1
2327,2016-10,1
2327,2016-11,1
2327,2017-01,6
2327,2017-03,3
2327,2017-04,7
2327,2017-05,3
2327,2017-06,2
2327,2017-07,4
2327,2017-08,4
2327,2017-09,1
2327,2017-10,3
2327,2017-11,12
2327,2017-12,8
2327,2018-01,11
2327,2018-02,11
2327,2018-03,29
2327,2018-04,45
2327,2018-05,107
2327,2018-06,84
2327,2018-07,132
2327,2018-08,123
2327,2018-09,94
2327,2018-10,121
2327,2018-11,81
2327,2018-12,48
2327,2019-01,31
2327,2019-02,31
2327,2019-03,28
2327,2019-04,18
2327,2019-05,24
2327,2019-06,6
2327,2019-07,10
2327,2019-08,16
2327,2019-09,5
2327,2019-10,14
2327,2019-11,17
2327,2019-12,22
2327,2020-01,28
2327,2020-02,27
2327,2020-03,32
2327,2020-04,26
2327,2020-05,35
2327,2020-06,29
2327,2020-07,31
2327,2020-08,8
2327,2020-09,9
2327,2020-10,9
2327,2020-11,12
2327,2020-12,26
2327,2021-01,39
2327,2021-02,15
2327,2021-03,22
2327,2021-04,27
2327,2021-05,55
2327,2021-06,86
2327,2021-07,107
2327,2021-08,45
2327,2021-09,23
2327,2021-10,49
2327,2021-11,18
2327,2021-12,17
2327,2022-01,25
2327,2022-02,11
2327,2022-03,33
2327,2022-04,22
2327,2022-05,14
2327,2022-06,8
2327,2022-07,10
2327,2022-08,5
2327,2022-09,13
2327,2022-10,9
2327,2022-11,14
2327,2022-12,9
2327,2023-01,11
2327,2023-02,6
2327,2023-03,9
2327,2023-04,7
2327,2023-05,9
2327,2023-06,7
2327,2023-07,5
2327,2023-08,4
2327,2023-09,8
2327,2023-10,6
2327,2023-11,6
2327,2023-12,8
2327,2024-01,1
2327,2024-02,6
2327,2024-03,4
2327,2024-04,7
2327,2024-05,11
2327,2024-06,7
2327,2024-07,7
2327,2024-08,12
2327,2024-09,5
2327,2024-10,5
2327,2024-11,2
2327,2024-12,2
2328,2015-05,1
2328,2015-06,2
2328,2015-08,1
2328,2015-12,1
2328,2016-03,1
2328,2016-05,1
2328,2016-09,6
2328,2016-10,4
2328,2016-11,1
2328,2017-02,3
2328,2017-03,10
2328,2017-04,4
2328,2017-06,1
2328,2017-07,1
2328,2017-08,1
2328,2017-09,3
2328,2017-11,3
2328,2018-03,1
2328,2018-07,1
2328,2018-11,2
2328,2018-12,2
2328,2019-01,1
2328,2019-03,2
2328,2019-04,3
2328,2019-05,1
2328,2019-07,1
2328,2019-09,2
2328,2019-11,1
2328,2020-01,1
2328,2020-05,1
2328,2020-06,1
2328,2020-11,1
2328,2020-12,2
2328,2021-01,12
2328,2021-02,3
2328,2021-03,13
2328,2021-04,1
2328,2021-05,2
2328,2021-07,6
2328,2021-10,2
2328,2022-05,2
2328,2022-06,1
2328,2022-11,1
2328,2022-12,1
2328,2023-03,1
2328,2023-06,1
2328,2023-07,3
2328,2024-03,1
2328,2024-05,2
2328,2024-06,1
2328,2024-10,1
2328,2024-11,2
2328,2024-12,4
2328,2025-01,1
2329,2015-04,1
2329,2015-05,8
2329,2015-06,1
2329,2015-07,3
2329,2015-08,2
2329,2015-09,1
2329,2015-10,1
2329,2015-12,1
2329,2016-03,1
2329,2016-04,1
2329,2016-05,1
2329,2016-06,1
2329,2016-08,8
2329,2016-09,1
2329,2017-01,2
2329,2017-02,1
2329,2017-07,1
2329,2017-09,1
2329,2017-11,3
2329,2018-07,1
2329,2018-08,1
2329,2018-09,1
2329,2018-10,4
2329,2019-03,2
2329,2019-04,1
2329,2019-05,1
2329,2019-07,7
2329,2019-08,8
2329,2019-09,4
2329,2019-10,1
2329,2019-11,2
2329,2020-01,2
2329,2020-03,2
2329,2020-07,1
2329,2020-10,1
2329,2020-11,1
2329,2020-12,3
2329,2021-01,3
2329,2021-02,1
2329,2021-03,1
2329,2021-04,2
2329,2021-06,3
2329,2021-07,4
2329,2021-08,8
2329,2021-09,2
2329,2021-10,1
2329,2021-11,1
2329,2022-04,2
2329,2022-05,2
2329,2022-07,1
2329,2023-06,1
2329,2023-07,14
2329,2023-08,6
2329,2023-09,1
2329,2023-10,3
2329,2023-11,17
2329,2023-12,8
2329,2024-01,12
2329,2024-02,27
2329,2024-03,7
2329,2024-04,12
2329,2024-05,3
2329,2024-06,4
2329,2024-07,6
2329,2024-08,3
2329,2024-09,1
2329,2024-10,1
2329,2024-11,1
2330,2015-04,16
2330,2015-05,53
2330,2015-06,122
2330,2015-07,122
2330,2015-08,137
2330,2015-09,67
2330,2015-10,100
2330,2015-11,57
2330,2015-12,60
2330,2016-01,49
2330,2016-02,74
2330,2016-03,51
2330,2016-04,40
2330,2016-05,40
2330,2016-06,55
2330,2016-07,70
2330,2016-08,52
2330,2016-09,57
2330,2016-10,56
2330,2016-11,70
2330,2016-12,49
2330,2017-01,50
2330,2017-02,57
2330,2017-03,66
2330,2017-04,63
2330,2017-05,73
2330,2017-06,86
2330,2017-07,55
2330,2017-08,50
2330,2017-09,56
2330,2017-10,96
2330,2017-11,82
2330,2017-12,111
2330,2018-01,113
2330,2018-02,100
2330,2018-03,83
2330,2018-04,154
2330,2018-05,102
2330,2018-06,101
2330,2018-07,130
2330,2018-08,162
2330,2018-09,161
2330,2018-10,179
2330,2018-11,131
2330,2018-12,123
2330,2019-01,157
2330,2019-02,69
2330,2019-03,85
2330,2019-04,122
2330,2019-05,193
2330,2019-06,142
2330,2019-07,114
2330,2019-08,108
2330,2019-09,101
2330,2019-10,215
2330,2019-11,210
2330,2019-12,246
2330,2020-01,129
2330,2020-02,180
2330,2020-03,588
2330,2020-04,221
2330,2020-05,251
2330,2020-06,183
2330,2020-07,663
2330,2020-08,291
2330,2020-09,253
2330,2020-10,207
2330,2020-11,318
2330,2020-12,305
2330,2021-01,1223
2330,2021-02,514
2330,2021-03,633
2330,2021-04,565
2330,2021-05,613
2330,2021-06,384
2330,2021-07,614
2330,2021-08,473
2330,2021-09,373
2330,2021-10,358
2330,2021-11,261
2330,2021-12,308
2330,2022-01,482
2330,2022-02,246
2330,2022-03,391
2330,2022-04,395
2330,2022-05,283
2330,2022-06,295
2330,2022-07,500
2330,2022-08,291
2330,2022-09,306
2330,2022-10,495
2330,2022-11,367
2330,2022-12,283
2330,2023-01,198
2330,2023-02,188
2330,2023-03,163
2330,2023-04,204
2330,2023-05,195
2330,2023-06,201
2330,2023-07,200
2330,2023-08,176
2330,2023-09,173
2330,2023-10,206
2330,2023-11,152
2330,2023-12,142
2330,2024-01,260
2330,2024-02,268
2330,2024-03,407
2330,2024-04,436
2330,2024-05,311
2330,2024-06,507
2330,2024-07,705
2330,2024-08,527
2330,2024-09,337
2330,2024-10,412
2330,2024-11,341
2330,2024-12,300
2330,2025-01,314
2337,2015-04,2
2337,2015-05,4
2337,2015-06,2
2337,2015-07,4
2337,2015-08,1
2337,2015-09,1
2337,2015-10,4
2337,2015-11,1
2337,2015-12,1
2337,2016-01,3
2337,2016-03,3
2337,2016-04,2
2337,2016-05,1
2337,2016-06,4
2337,2016-07,3
2337,2016-08,2
2337,2016-09,3
2337,2016-10,3
2337,2016-11,1
2337,2016-12,1
2337,2017-01,8
2337,2017-02,9
2337,2017-03,17
2337,2017-04,7
2337,2017-05,10
2337,2017-06,19
2337,2017-07,11
2337,2017-08,7
2337,2017-09,26
2337,2017-10,38
2337,2017-11,33
2337,2017-12,18
2337,2018-01,10
2337,2018-02,13
2337,2018-03,14
2337,2018-04,17
2337,2018-05,12
2337,2018-06,9
2337,2018-07,4
2337,2018-08,17
2337,2018-09,11
2337,2018-10,49
2337,2018-11,29
2337,2018-12,35
2337,2019-01,20
2337,2019-02,18
2337,2019-03,16
2337,2019-04,21
2337,2019-05,13
2337,2019-06,6
2337,2019-07,23
2337,2019-08,14
2337,2019-09,17
2337,2019-10,18
2337,2019-11,9
2337,2019-12,12
2337,2020-01,18
2337,2020-02,14
2337,2020-03,31
2337,2020-04,19
2337,2020-05,22
2337,2020-06,35
2337,2020-07,36
2337,2020-08,19
2337,2020-09,18
2337,2020-10,10
2337,2020-11,10
2337,2020-12,32
2337,2021-01,18
2337,2021-02,10
2337,2021-03,15
2337,2021-04,15
2337,2021-05,13
2337,2021-06,21
2337,2021-07,17
2337,2021-08,35
2337,2021-09,15
2337,2021-10,9
2337,2021-11,14
2337,2021-12,3
2337,2022-01,13
2337,2022-02,29
2337,2022-03,7
2337,2022-04,9
2337,2022-05,4
2337,2022-06,4
2337,2022-07,3
2337,2022-08,5
2337,2022-09,2
2337,2022-10,4
2337,2022-11,6
2337,2022-12,13
2337,2023-01,2
2337,2023-02,4
2337,2023-03,1
2337,2023-04,3
2337,2023-06,11
2337,2023-07,4
2337,2023-08,12
2337,2023-09,8
2337,2023-10,7
2337,2023-11,2
2337,2023-12,3
2337,2024-01,5
2337,2024-02,2
2337,2024-03,1
2337,2024-04,1
2337,2024-06,2
2337,2024-07,8
2337,2024-08,2
2337,2024-09,2
2337,2024-10,1
2337,2024-11,2
2337,2024-12,7
2337,2025-01,2
2338,2015-05,1
2338,2015-06,1
2338,2015-07,1
2338,2015-09,1
2338,2016-06,1
2338,2017-01,1
2338,2017-02,1
2338,2017-03,1
2338,2017-04,1
2338,2017-06,1
2338,2017-07,2
2338,2017-08,1
2338,2017-09,1
2338,2017-10,2
2338,2017-11,1
2338,2018-03,1
2338,2018-04,2
2338,2018-05,5
2338,2018-06,10
2338,2018-07,1
2338,2018-08,1
2338,2018-09,2
2338,2018-10,3
2338,2019-01,2
2338,2019-03,6
2338,2019-04,3
2338,2019-07,3
2338,2019-08,2
2338,2019-09,1
2338,2019-10,2
2338,2019-12,1
2338,2020-01,1
2338,2020-03,10
2338,2020-04,1
2338,2020-05,8
2338,2020-06,5
2338,2020-07,2
2338,2020-08,5
2338,2020-09,1
2338,2020-10,2
2338,2020-11,2
2338,2020-12,2
2338,2021-01,6
2338,2021-02,10
2338,2021-03,5
2338,2021-04,6
2338,2021-05,8
2338,2021-06,2
2338,2021-07,13
2338,2021-08,14
2338,2021-09,4
2338,2021-10,1
2338,2021-11,10
2338,2021-12,9
2338,2022-01,9
2338,2022-02,2
2338,2022-03,6
2338,2022-04,4
2338,2022-05,14
2338,2022-06,8
2338,2022-07,5
2338,2022-11,10
2338,2022-12,4
2338,2023-01,4
2338,2023-02,2
2338,2023-03,4
2338,2023-04,1
2338,2023-06,1
2338,2023-09,1
2338,2023-10,4
2338,2023-11,5
2338,2023-12,3
2338,2024-01,6
2338,2024-02,1
2338,2024-03,2
2338,2024-05,1
2338,2024-06,4
2338,2024-07,2
2338,2024-08,2
2338,2024-09,1
2338,2024-10,1
2338,2025-01,1
2340,2015-06,1
2340,2015-09,1
2340,2015-10,1
2340,2015-12,1
2340,2016-07,2
2340,2017-02,3
2340,2017-04,1
2340,2017-05,1
2340,2017-06,1
2340,2017-07,1
2340,2017-09,1
2340,2017-10,4
2340,2017-11,2
2340,2017-12,2
2340,2018-05,2
2340,2018-06,7
2340,2018-07,2
2340,2018-09,1
2340,2018-10,3
2340,2018-12,1
2340,2019-03,5
2340,2019-04,2
2340,2019-08,1
2340,2020-06,1
2340,2020-07,1
2340,2020-08,1
2340,2020-09,1
2340,2020-11,4
2340,2021-01,3
2340,2021-02,5
2340,2021-03,6
2340,2021-04,1
2340,2021-05,2
2340,2021-06,1
2340,2021-07,2
2340,2021-08,1
2340,2021-09,6
2340,2021-10,8
2340,2021-11,21
2340,2021-12,15
2340,2022-01,1
2340,2022-02,2
2340,2022-03,2
2340,2022-04,3
2340,2022-05,5
2340,2022-06,3
2340,2022-07,4
2340,2022-09,1
2340,2023-03,2
2340,2023-04,1
2340,2023-06,1
2340,2023-07,2
2340,2024-03,1
2340,2024-04,1
2340,2024-07,2
2340,2024-12,6
2342,2015-05,2
2342,2015-06,2
2342,2015-07,1
2342,2015-08,1
2342,2016-01,1
2342,2017-04,1
2342,2017-10,3
2342,2018-02,1
2342,2018-04,1
2342,2018-05,3
2342,2018-06,1
2342,2018-08,1
2342,2018-10,1
2342,2018-11,2
2342,2018-12,3
2342,2019-01,2
2342,2019-06,2
2342,2020-02,2
2342,2020-03,6
2342,2020-04,3
2342,2020-05,2
2342,2020-06,1
2342,2020-07,3
2342,2020-12,4
2342,2021-01,2
2342,2021-02,1
2342,2021-07,13
2342,2021-08,4
2342,2021-11,2
2342,2021-12,6
2342,2022-04,1
2342,2022-05,1
2342,2022-07,2
2342,2022-08,1
2342,2023-04,2
2342,2023-05,1
2342,2023-06,1
2342,2023-09,1
2342,2024-03,1
2342,2024-05,1
2342,2024-07,1
2342,2024-10,1
2344,2015-05,1
2344,2015-06,5
2344,2015-07,4
2344,2015-08,10
2344,2015-09,9
2344,2015-10,12
2344,2015-11,3
2344,2015-12,9
2344,2016-01,5
2344,2016-02,5
2344,2016-03,9
2344,2016-04,3
2344,2016-05,1
2344,2016-06,3
2344,2016-07,10
2344,2016-08,4
2344,2016-09,5
2344,2016-10,1
2344,2016-11,2
2344,2016-12,3
2344,2017-01,4
2344,2017-02,11
2344,2017-03,27
2344,2017-04,38
2344,2017-05,10
2344,2017-06,25
2344,2017-07,7
2344,2017-08,12
2344,2017-09,27
2344,2017-10,21
2344,2017-11,31
2344,2017-12,15
2344,2018-01,6
2344,2018-02,11
2344,2018-03,12
2344,2018-04,7
2344,2018-05,12
2344,2018-06,12
2344,2018-07,10
2344,2018-08,15
2344,2018-09,18
2344,2018-10,16
2344,2018-11,16
2344,2018-12,17
2344,2019-01,22
2344,2019-02,8
2344,2019-03,8
2344,2019-04,15
2344,2019-05,6
2344,2019-06,2
2344,2019-07,12
2344,2019-08,9
2344,2019-09,9
2344,2019-10,5
2344,2019-11,9
2344,2019-12,9
2344,2020-01,7
2344,2020-02,5
2344,2020-03,5
2344,2020-04,5
2344,2020-05,4
2344,2020-06,5
2344,2020-07,5
2344,2020-08,5
2344,2020-09,10
2344,2020-10,6
2344,2020-11,9
2344,2020-12,39
2344,2021-01,16
2344,2021-02,15
2344,2021-03,17
2344,2021-04,73
2344,2021-05,50
2344,2021-06,21
2344,2021-07,37
2344,2021-08,45
2344,2021-09,21
2344,2021-10,19
2344,2021-11,37
2344,2021-12,19
2344,2022-01,16
2344,2022-02,33
2344,2022-03,18
2344,2022-04,13
2344,2022-05,7
2344,2022-06,1
2344,2022-07,7
2344,2022-08,9
2344,2022-09,4
2344,2022-10,5
2344,2022-11,19
2344,2022-12,10
2344,2023-01,9
2344,2023-02,4
2344,2023-03,23
2344,2023-04,11
2344,2023-05,8
2344,2023-06,13
2344,2023-07,7
2344,2023-08,10
2344,2023-09,10
2344,2023-10,11
2344,2023-11,11
2344,2023-12,11
2344,2024-01,1
2344,2024-02,2
2344,2024-03,2
2344,2024-04,1
2344,2024-05,3
2344,2024-06,7
2344,2024-07,6
2344,2024-08,9
2344,2024-09,1
2344,2024-10,3
2344,2024-11,6
2344,2024-12,7
2344,2025-01,1
2347,2015-05,1
2347,2015-06,6
2347,2015-07,1
2347,2015-08,4
2347,2015-10,1
2347,2015-11,3
2347,2015-12,4
2347,2016-01,4
2347,2016-02,3
2347,2016-03,2
2347,2016-04,1
2347,2016-05,1
2347,2016-06,2
2347,2016-07,6
2347,2016-08,2
2347,2016-09,1
2347,2016-10,1
2347,2016-12,1
2347,2017-02,2
2347,2017-03,5
2347,2017-04,3
2347,2017-05,1
2347,2017-07,3
2347,2017-08,1
2347,2017-09,8
2347,2017-10,5
2347,2017-11,2
2347,2017-12,6
2347,2018-03,2
2347,2018-04,7
2347,2018-05,6
2347,2018-06,2
2347,2018-07,1
2347,2018-08,3
2347,2018-10,1
2347,2018-11,1
2347,2018-12,3
2347,2019-01,1
2347,2019-03,3
2347,2019-05,1
2347,2019-07,1
2347,2019-09,2
2347,2019-10,3
2347,2019-11,1
2347,2019-12,2
2347,2020-02,1
2347,2020-03,1
2347,2020-05,1
2347,2020-07,1
2347,2020-08,1
2347,2020-10,1
2347,2020-11,3
2347,2020-12,1
2347,2021-03,2
2347,2021-05,1
2347,2021-06,7
2347,2021-07,4
2347,2021-08,2
2347,2021-09,1
2347,2021-10,3
2347,2021-11,6
2347,2021-12,19
2347,2022-01,6
2347,2022-02,13
2347,2022-03,10
2347,2022-04,7
2347,2022-05,8
2347,2022-06,7
2347,2022-07,7
2347,2022-08,8
2347,2022-09,3
2347,2022-10,4
2347,2022-11,6
2347,2022-12,4
2347,2023-01,1
2347,2023-02,8
2347,2023-03,3
2347,2023-04,1
2347,2023-05,1
2347,2023-06,2
2347,2023-07,3
2347,2023-08,4
2347,2023-09,6
2347,2023-10,6
2347,2023-11,4
2347,2023-12,1
2347,2024-01,6
2347,2024-02,2
2347,2024-03,3
2347,2024-04,3
2347,2024-05,13
2347,2024-06,11
2347,2024-07,5
2347,2024-08,3
2347,2024-09,2
2347,2024-11,5
2347,2024-12,3
2349,2015-05,1
2349,2015-06,3
2349,2015-08,1
2349,2015-09,1
2349,2016-01,3
2349,2016-04,1
2349,2016-05,3
2349,2016-07,3
2349,2016-08,3
2349,2016-09,1
2349,2016-10,1
2349,2017-02,4
2349,2017-03,1
2349,2017-08,3
2349,2018-01,3
2349,2018-02,1
2349,2018-04,2
2349,2018-05,33
2349,2018-06,70
2349,2018-07,11
2349,2018-08,19
2349,2018-09,9
2349,2018-10,6
2349,2018-11,5
2349,2018-12,9
2349,2019-02,2
2349,2019-03,3
2349,2019-04,2
2349,2019-05,3
2349,2019-06,1
2349,2019-09,1
2349,2020-03,2
2349,2020-05,3
2349,2020-07,1
2349,2020-10,5
2349,2020-11,2
2349,2020-12,1
2349,2021-01,5
2349,2021-04,1
2349,2021-05,2
2349,2021-06,1
2349,2021-08,8
2349,2021-11,1
2349,2021-12,4
2349,2022-03,1
2349,2022-04,1
2349,2023-04,1
2349,2023-05,1
2349,2023-07,1
2349,2023-11,1
2349,2023-12,1
2349,2024-05,1
2349,2024-06,1
2349,2024-07,10
2349,2024-08,7
2349,2024-09,3
2349,2024-10,1
2349,2024-11,6
2351,2015-07,2
2351,2015-08,2
2351,2015-10,2
2351,2015-11,1
2351,2016-03,3
2351,2016-05,1
2351,2016-07,2
2351,2016-08,3
2351,2016-09,2
2351,2016-10,1
2351,2016-11,1
2351,2016-12,2
2351,2017-02,2
2351,2017-05,1
2351,2017-06,1
2351,2017-07,1
2351,2017-10,3
2351,2017-11,3
2351,2018-01,3
2351,2018-02,1
2351,2018-03,4
2351,2018-05,1
2351,2018-06,1
2351,2018-08,1
2351,2018-09,1
2351,2018-12,1
2351,2019-02,1
2351,2019-11,1
2351,2019-12,2
2351,2020-10,1
2351,2020-11,2
2351,2020-12,5
2351,2021-01,3
2351,2021-02,2
2351,2021-04,6
2351,2021-05,9
2351,2021-06,19
2351,2021-07,11
2351,2021-08,8
2351,2021-09,1
2351,2021-10,14
2351,2021-11,8
2351,2022-01,3
2351,2022-03,9
2351,2022-04,2
2351,2022-05,1
2351,2022-06,4
2351,2022-07,7
2351,2022-08,4
2351,2022-09,4
2351,2022-10,3
2351,2022-11,2
2351,2023-02,4
2351,2023-03,2
2351,2023-04,2
2351,2023-06,1
2351,2023-07,1
2351,2023-08,1
2351,2023-10,1
2351,2023-12,1
2351,2024-03,3
2351,2024-05,2
2351,2024-08,1
2351,2024-09,3
2351,2024-10,1
2351,2024-11,1
2351,2024-12,1
2354,2015-04,1
2354,2015-05,8
2354,2015-06,24
2354,2015-07,16
2354,2015-08,10
2354,2015-09,7
2354,2015-10,15
2354,2015-11,8
2354,2015-12,14
2354,2016-01,5
2354,2016-02,2
2354,2016-03,9
